r,x
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.89,0.653979
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.9,0.655172
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.91,0.656357
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.92,0.657534
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
2.93,0.658703
